match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2012-08-25,Fiorentina,Udinese,2,1,H,0.0,1.0,A,,23.0,7.0,8.0,2.0,12.0,14.0,10.0,0.0,2.0,1.0,0.0,0.0,serie-a,1213,1,3,1,0,0,2012,8
2012-08-25,Juventus,Parma,2,0,H,0.0,0.0,D,,15.0,6.0,6.0,5.0,12.0,21.0,5.0,8.0,2.0,6.0,0.0,0.0,serie-a,1213,2,2,1,0,0,2012,8
2012-08-26,Atalanta,Lazio,0,1,A,0.0,1.0,A,,10.0,13.0,3.0,4.0,14.0,19.0,8.0,5.0,1.0,4.0,0.0,0.0,serie-a,1213,-1,1,0,0,1,2012,8
2012-08-26,Chievo,Bologna,2,0,H,0.0,0.0,D,,6.0,4.0,3.0,1.0,17.0,18.0,1.0,1.0,3.0,3.0,0.0,1.0,serie-a,1213,2,2,1,0,0,2012,8
2012-08-26,Genoa,Cagliari,2,0,H,0.0,0.0,D,,15.0,17.0,4.0,4.0,19.0,12.0,3.0,6.0,0.0,3.0,0.0,0.0,serie-a,1213,2,2,1,0,0,2012,8
2012-08-26,Milan,Sampdoria,0,1,A,0.0,0.0,D,,23.0,10.0,6.0,3.0,16.0,11.0,7.0,2.0,2.0,5.0,0.0,0.0,serie-a,1213,-1,1,0,0,1,2012,8
2012-08-26,Palermo,Napoli,0,3,A,0.0,1.0,A,,16.0,12.0,6.0,3.0,11.0,13.0,6.0,5.0,3.0,3.0,0.0,0.0,serie-a,1213,-3,3,0,0,1,2012,8
2012-08-26,Pescara,Inter,0,3,A,0.0,2.0,A,,13.0,14.0,5.0,6.0,7.0,12.0,10.0,2.0,3.0,1.0,0.0,0.0,serie-a,1213,-3,3,0,0,1,2012,8
2012-08-26,Roma,Catania,2,2,D,0.0,1.0,A,,18.0,11.0,5.0,4.0,15.0,15.0,10.0,2.0,3.0,2.0,0.0,0.0,serie-a,1213,0,4,0,1,0,2012,8
2012-08-26,Siena,Torino,0,0,D,0.0,0.0,D,,5.0,8.0,0.0,1.0,10.0,17.0,4.0,5.0,0.0,1.0,0.0,0.0,serie-a,1213,0,0,0,1,0,2012,8
2012-09-01,Bologna,Milan,1,3,A,1.0,1.0,D,,15.0,17.0,3.0,6.0,18.0,21.0,1.0,8.0,1.0,5.0,0.0,0.0,serie-a,1213,-2,4,0,0,1,2012,9
2012-09-01,Torino,Pescara,3,0,H,1.0,0.0,H,,16.0,1.0,9.0,0.0,12.0,20.0,5.0,0.0,1.0,2.0,0.0,1.0,serie-a,1213,3,3,1,0,0,2012,9
2012-09-02,Cagliari,Atalanta,1,1,D,0.0,0.0,D,,25.0,10.0,6.0,5.0,24.0,19.0,13.0,3.0,3.0,1.0,0.0,1.0,serie-a,1213,0,2,0,1,0,2012,9
2012-09-02,Catania,Genoa,3,2,H,0.0,1.0,A,,20.0,16.0,5.0,6.0,20.0,24.0,9.0,5.0,3.0,2.0,0.0,0.0,serie-a,1213,1,5,1,0,0,2012,9
2012-09-02,Inter,Roma,1,3,A,1.0,1.0,D,,21.0,12.0,6.0,3.0,17.0,17.0,11.0,2.0,2.0,2.0,0.0,1.0,serie-a,1213,-2,4,0,0,1,2012,9
