match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2006-09-09,Fiorentina,Inter,2,3,A,0.0,2.0,A,R. Rosetti,10.0,9.0,8.0,5.0,26.0,24.0,6.0,2.0,3.0,1.0,0.0,0.0,serie-a,0607,-1,5,0,0,1,2006,9
2006-09-09,Roma,Livorno,2,0,H,1.0,0.0,H,D. Messina,11.0,6.0,7.0,3.0,19.0,17.0,8.0,6.0,2.0,2.0,0.0,0.0,serie-a,0607,2,2,1,0,0,2006,9
2006-09-10,Atalanta,Ascoli,3,1,H,3.0,0.0,H,M. Bergonzi,11.0,7.0,6.0,2.0,24.0,10.0,4.0,4.0,1.0,2.0,0.0,0.0,serie-a,0607,2,4,1,0,0,2006,9
2006-09-10,Cagliari,Catania,0,1,A,0.0,0.0,D,G. Rocchi,16.0,9.0,7.0,5.0,16.0,17.0,3.0,5.0,0.0,5.0,1.0,0.0,serie-a,0607,-1,1,0,0,1,2006,9
2006-09-10,Chievo,Siena,1,2,A,1.0,0.0,H,C. Brighi,3.0,7.0,2.0,6.0,14.0,26.0,6.0,7.0,4.0,1.0,1.0,0.0,serie-a,0607,-1,3,0,0,1,2006,9
2006-09-10,Messina,Udinese,1,0,H,0.0,0.0,D,P. Mazzoleni,9.0,12.0,5.0,4.0,16.0,18.0,4.0,4.0,3.0,1.0,0.0,0.0,serie-a,0607,1,1,1,0,0,2006,9
2006-09-10,Milan,Lazio,2,1,H,1.0,0.0,H,P. Bertini,8.0,10.0,6.0,6.0,14.0,14.0,4.0,3.0,3.0,3.0,0.0,0.0,serie-a,0607,1,3,1,0,0,2006,9
2006-09-10,Palermo,Reggina,4,3,H,3.0,1.0,H,N. Ayroldi,13.0,13.0,6.0,8.0,31.0,23.0,4.0,3.0,4.0,4.0,0.0,1.0,serie-a,0607,1,7,1,0,0,2006,9
2006-09-10,Sampdoria,Empoli,1,2,A,1.0,1.0,D,G. Gava,13.0,13.0,4.0,7.0,36.0,28.0,7.0,6.0,3.0,1.0,2.0,0.0,serie-a,0607,-1,3,0,0,1,2006,9
2006-09-10,Torino,Parma,1,1,D,0.0,0.0,D,N. Stefanini,16.0,10.0,9.0,4.0,18.0,21.0,6.0,1.0,2.0,2.0,0.0,0.0,serie-a,0607,0,2,0,1,0,2006,9
2006-09-16,Inter,Sampdoria,1,1,D,0.0,0.0,D,P. Tagliavento,11.0,3.0,5.0,1.0,18.0,12.0,8.0,4.0,3.0,2.0,0.0,0.0,serie-a,0607,0,2,0,1,0,2006,9
2006-09-16,Reggina,Cagliari,2,1,H,0.0,0.0,D,O. Girardi,14.0,9.0,8.0,1.0,20.0,18.0,9.0,2.0,3.0,3.0,0.0,0.0,serie-a,0607,1,3,1,0,0,2006,9
2006-09-17,Ascoli,Messina,1,1,D,0.0,0.0,D,L. Banti,13.0,4.0,4.0,2.0,12.0,14.0,8.0,2.0,3.0,4.0,0.0,1.0,serie-a,0607,0,2,0,1,0,2006,9
2006-09-17,Catania,Atalanta,0,0,D,0.0,0.0,D,L. Palanca,10.0,6.0,5.0,2.0,29.0,24.0,8.0,1.0,3.0,6.0,0.0,0.0,serie-a,0607,0,0,0,1,0,2006,9
2006-09-17,Empoli,Chievo,1,1,D,0.0,1.0,A,F. Squillace,11.0,4.0,2.0,1.0,24.0,19.0,6.0,6.0,1.0,1.0,0.0,1.0,serie-a,0607,0,2,0,1,0,2006,9
2006-09-17,Lazio,Palermo,1,2,A,0.0,2.0,A,N. Rizzoli,16.0,8.0,12.0,5.0,23.0,29.0,14.0,3.0,4.0,4.0,0.0,0.0,serie-a,0607,-1,3,0,0,1,2006,9
2006-09-17,Livorno,Fiorentina,1,0,H,0.0,0.0,D,S. Farina,10.0,16.0,4.0,5.0,24.0,23.0,3.0,5.0,1.0,2.0,0.0,1.0,serie-a,0607,1,1,1,0,0,2006,9
2006-09-17,Parma,Milan,0,2,A,0.0,1.0,A,M. Trefoloni,12.0,11.0,6.0,7.0,16.0,12.0,3.0,4.0,2.0,3.0,0.0,0.0,serie-a,0607,-2,2,0,0,1,2006,9
2006-09-17,Siena,Roma,1,3,A,0.0,0.0,D,A. De Marco,5.0,19.0,2.0,12.0,12.0,12.0,4.0,7.0,1.0,0.0,1.0,0.0,serie-a,0607,-2,4,0,0,1,2006,9
2006-09-17,Udinese,Torino,2,0,H,1.0,0.0,H,O. Pantana,14.0,11.0,6.0,4.0,16.0,26.0,3.0,6.0,4.0,1.0,0.0,0.0,serie-a,0607,2,2,1,0,0,2006,9
2006-09-20,Atalanta,Empoli,0,0,D,0.0,0.0,D,G. Lops,6.0,7.0,3.0,4.0,15.0,14.0,6.0,7.0,3.0,1.0,0.0,0.0,serie-a,0607,0,0,0,1,0,2006,9
2006-09-20,Cagliari,Livorno,2,2,D,1.0,1.0,D,L. Marelli,16.0,5.0,9.0,2.0,17.0,29.0,8.0,3.0,1.0,2.0,0.0,0.0,serie-a,0607,0,4,0,1,0,2006,9
2006-09-20,Chievo,Lazio,0,1,A,0.0,0.0,D,L. Banti,5.0,7.0,2.0,6.0,16.0,12.0,5.0,6.0,4.0,1.0,0.0,0.0,serie-a,0607,-1,1,0,0,1,2006,9
2006-09-20,Fiorentina,Parma,1,0,H,1.0,0.0,H,T. Pieri,11.0,10.0,6.0,5.0,23.0,28.0,8.0,4.0,2.0,6.0,1.0,0.0,serie-a,0607,1,1,1,0,0,2006,9
2006-09-20,Messina,Reggina,2,0,H,1.0,0.0,H,M. Saccani,8.0,13.0,2.0,3.0,16.0,18.0,1.0,5.0,6.0,3.0,0.0,0.0,serie-a,0607,2,2,1,0,0,2006,9
2006-09-20,Milan,Ascoli,1,0,H,0.0,0.0,D,P. Dondarini,16.0,12.0,5.0,6.0,9.0,11.0,5.0,1.0,0.0,2.0,0.0,0.0,serie-a,0607,1,1,1,0,0,2006,9
2006-09-20,Palermo,Catania,5,3,H,1.0,1.0,D,M. Trefoloni,16.0,9.0,9.0,5.0,29.0,20.0,8.0,8.0,1.0,2.0,1.0,0.0,serie-a,0607,2,8,1,0,0,2006,9
2006-09-20,Roma,Inter,0,1,A,0.0,1.0,A,N. Rizzoli,10.0,9.0,6.0,7.0,18.0,21.0,7.0,8.0,3.0,1.0,0.0,1.0,serie-a,0607,-1,1,0,0,1,2006,9
2006-09-20,Sampdoria,Udinese,3,3,D,1.0,3.0,A,P. Bertini,14.0,9.0,8.0,7.0,21.0,20.0,8.0,2.0,4.0,2.0,0.0,0.0,serie-a,0607,0,6,0,1,0,2006,9
2006-09-20,Torino,Siena,1,2,A,1.0,2.0,A,A. Giannoccaro,11.0,8.0,4.0,5.0,13.0,18.0,6.0,4.0,1.0,3.0,0.0,0.0,serie-a,0607,-1,3,0,0,1,2006,9
2006-09-23,Catania,Messina,2,2,D,0.0,1.0,A,S. Farina,14.0,11.0,7.0,5.0,17.0,22.0,8.0,3.0,3.0,3.0,1.0,1.0,serie-a,0607,0,4,0,1,0,2006,9
2006-09-23,Livorno,Milan,0,0,D,0.0,0.0,D,N. Ayroldi,8.0,16.0,2.0,5.0,18.0,17.0,4.0,5.0,2.0,3.0,0.0,0.0,serie-a,0607,0,0,0,1,0,2006,9
2006-09-24,Ascoli,Sampdoria,1,1,D,1.0,0.0,H,P. Mazzoleni,12.0,9.0,5.0,6.0,23.0,17.0,11.0,7.0,4.0,2.0,0.0,1.0,serie-a,0607,0,2,0,1,0,2006,9
2006-09-24,Empoli,Palermo,2,0,H,1.0,0.0,H,P. Tagliavento,11.0,14.0,6.0,4.0,21.0,22.0,4.0,3.0,2.0,3.0,0.0,1.0,serie-a,0607,2,2,1,0,0,2006,9
2006-09-24,Inter,Chievo,4,3,H,1.0,0.0,H,A. Giannoccaro,13.0,6.0,9.0,4.0,18.0,13.0,8.0,3.0,2.0,0.0,0.0,0.0,serie-a,0607,1,7,1,0,0,2006,9
2006-09-24,Lazio,Atalanta,1,0,H,0.0,0.0,D,O. Girardi,15.0,7.0,9.0,4.0,20.0,23.0,6.0,2.0,2.0,4.0,0.0,0.0,serie-a,0607,1,1,1,0,0,2006,9
2006-09-24,Parma,Roma,0,4,A,0.0,2.0,A,G. Rocchi,13.0,15.0,4.0,8.0,23.0,16.0,3.0,4.0,3.0,3.0,0.0,0.0,serie-a,0607,-4,4,0,0,1,2006,9
2006-09-24,Reggina,Torino,1,1,D,0.0,0.0,D,C. Brighi,11.0,11.0,3.0,3.0,21.0,26.0,7.0,2.0,3.0,5.0,0.0,0.0,serie-a,0607,0,2,0,1,0,2006,9
2006-09-24,Siena,Cagliari,0,0,D,0.0,0.0,D,A. Romeo,4.0,9.0,1.0,3.0,31.0,18.0,4.0,3.0,2.0,2.0,1.0,0.0,serie-a,0607,0,0,0,1,0,2006,9
2006-09-24,Udinese,Fiorentina,1,0,H,1.0,0.0,H,M. Bergonzi,12.0,10.0,5.0,7.0,19.0,20.0,4.0,7.0,2.0,2.0,0.0,0.0,serie-a,0607,1,1,1,0,0,2006,9
2006-09-30,Atalanta,Reggina,1,1,D,1.0,1.0,D,O. Pantana,11.0,14.0,3.0,2.0,17.0,19.0,5.0,3.0,3.0,3.0,0.0,0.0,serie-a,0607,0,2,0,1,0,2006,9
