match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2001-08-18,Charlton,Everton,1,2,A,0.0,0.0,D,N. S. Barry,8.0,12.0,4.0,9.0,15.0,17.0,4.0,4.0,0.0,3.0,0.0,0.0,premier-league,0102,-1,3,0,0,1,2001,8
2001-08-18,Derby,Blackburn,2,1,H,1.0,0.0,H,P. A. Durkin,7.0,14.0,3.0,4.0,14.0,15.0,4.0,10.0,1.0,0.0,0.0,0.0,premier-league,0102,1,3,1,0,0,2001,8
2001-08-18,Leeds,Southampton,2,0,H,0.0,0.0,D,C. R. Wilkes,16.0,11.0,6.0,6.0,16.0,24.0,10.0,3.0,1.0,2.0,0.0,1.0,premier-league,0102,2,2,1,0,0,2001,8
2001-08-18,Leicester,Bolton,0,5,A,0.0,4.0,A,R. Styles,6.0,18.0,1.0,8.0,21.0,17.0,3.0,5.0,4.0,3.0,0.0,0.0,premier-league,0102,-5,5,0,0,1,2001,8
2001-08-18,Liverpool,West Ham,2,1,H,1.0,1.0,D,J. T. Winter,9.0,3.0,6.0,3.0,13.0,12.0,5.0,3.0,1.0,5.0,0.0,0.0,premier-league,0102,1,3,1,0,0,2001,8
2001-08-18,Middlesbrough,Arsenal,0,4,A,0.0,1.0,A,G. P. Barber,6.0,14.0,2.0,9.0,13.0,19.0,2.0,6.0,2.0,3.0,1.0,1.0,premier-league,0102,-4,4,0,0,1,2001,8
2001-08-18,Sunderland,Ipswich,1,0,H,1.0,0.0,H,G. Poll,12.0,10.0,6.0,4.0,22.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,premier-league,0102,1,1,1,0,0,2001,8
2001-08-18,Tottenham,Aston Villa,0,0,D,0.0,0.0,D,D. J. Gallagher,8.0,11.0,2.0,2.0,12.0,17.0,6.0,5.0,3.0,2.0,0.0,0.0,premier-league,0102,0,0,0,1,0,2001,8
2001-08-19,Chelsea,Newcastle,1,1,D,1.0,0.0,H,A. P. D'Urso,13.0,9.0,8.0,3.0,19.0,20.0,12.0,7.0,3.0,4.0,0.0,0.0,premier-league,0102,0,2,0,1,0,2001,8
2001-08-19,Man United,Fulham,3,2,H,1.0,1.0,D,P. Jones,12.0,8.0,6.0,5.0,17.0,19.0,6.0,4.0,0.0,1.0,0.0,0.0,premier-league,0102,1,5,1,0,0,2001,8
2001-08-20,Everton,Tottenham,1,1,D,0.0,1.0,A,D. R. Elleray,18.0,7.0,11.0,2.0,15.0,12.0,8.0,0.0,3.0,2.0,0.0,2.0,premier-league,0102,0,2,0,1,0,2001,8
2001-08-21,Arsenal,Leeds,1,2,A,1.0,1.0,D,J. T. Winter,14.0,5.0,5.0,2.0,28.0,29.0,10.0,2.0,4.0,5.0,0.0,2.0,premier-league,0102,-1,3,0,0,1,2001,8
2001-08-21,Bolton,Middlesbrough,1,0,H,1.0,0.0,H,S. W. Dunn,13.0,11.0,3.0,4.0,19.0,16.0,5.0,2.0,1.0,1.0,0.0,0.0,premier-league,0102,1,1,1,0,0,2001,8
2001-08-21,Ipswich,Derby,3,1,H,1.0,0.0,H,E. K. Wolstenholme,30.0,2.0,18.0,2.0,21.0,14.0,19.0,2.0,0.0,3.0,0.0,1.0,premier-league,0102,2,4,1,0,0,2001,8
2001-08-22,Blackburn,Man United,2,2,D,0.0,1.0,A,A. G. Wiley,12.0,18.0,5.0,7.0,18.0,16.0,3.0,8.0,2.0,1.0,1.0,0.0,premier-league,0102,0,4,0,1,0,2001,8
2001-08-22,Fulham,Sunderland,2,0,H,0.0,0.0,D,B. Knight,13.0,8.0,5.0,3.0,18.0,20.0,8.0,9.0,0.0,2.0,0.0,0.0,premier-league,0102,2,2,1,0,0,2001,8
2001-08-25,Arsenal,Leicester,4,0,H,2.0,0.0,H,A. P. D'Urso,20.0,2.0,11.0,0.0,14.0,20.0,9.0,0.0,1.0,4.0,1.0,1.0,premier-league,0102,4,4,1,0,0,2001,8
2001-08-25,Blackburn,Tottenham,2,1,H,1.0,0.0,H,S. G. Bennett,12.0,12.0,7.0,5.0,14.0,11.0,3.0,6.0,1.0,1.0,0.0,0.0,premier-league,0102,1,3,1,0,0,2001,8
2001-08-25,Everton,Middlesbrough,2,0,H,1.0,0.0,H,U. D. Rennie,7.0,5.0,5.0,1.0,25.0,23.0,3.0,6.0,2.0,1.0,0.0,0.0,premier-league,0102,2,2,1,0,0,2001,8
2001-08-25,Fulham,Derby,0,0,D,0.0,0.0,D,M. L Dean,10.0,9.0,1.0,2.0,12.0,14.0,11.0,3.0,2.0,3.0,0.0,0.0,premier-league,0102,0,0,0,1,0,2001,8
2001-08-25,Ipswich,Charlton,0,1,A,0.0,0.0,D,S. W. Dunn,17.0,13.0,11.0,6.0,22.0,20.0,6.0,1.0,2.0,6.0,0.0,0.0,premier-league,0102,-1,1,0,0,1,2001,8
2001-08-25,Southampton,Chelsea,0,2,A,0.0,1.0,A,D. R. Elleray,8.0,7.0,2.0,2.0,13.0,18.0,6.0,2.0,0.0,1.0,0.0,0.0,premier-league,0102,-2,2,0,0,1,2001,8
2001-08-25,West Ham,Leeds,0,0,D,0.0,0.0,D,P. A. Durkin,11.0,10.0,3.0,4.0,19.0,14.0,5.0,8.0,3.0,2.0,0.0,0.0,premier-league,0102,0,0,0,1,0,2001,8
2001-08-26,Aston Villa,Man United,1,1,D,1.0,0.0,H,G. P. Barber,11.0,13.0,4.0,7.0,9.0,12.0,5.0,5.0,0.0,2.0,0.0,0.0,premier-league,0102,0,2,0,1,0,2001,8
2001-08-26,Newcastle,Sunderland,1,1,D,1.0,1.0,D,M. A. Riley,16.0,6.0,6.0,3.0,19.0,18.0,10.0,4.0,2.0,2.0,0.0,0.0,premier-league,0102,0,2,0,1,0,2001,8
2001-08-27,Bolton,Liverpool,2,1,H,1.0,0.0,H,G. Poll,11.0,18.0,4.0,7.0,13.0,11.0,4.0,6.0,2.0,2.0,0.0,0.0,premier-league,0102,1,3,1,0,0,2001,8
2001-09-08,Chelsea,Arsenal,1,1,D,1.0,1.0,D,M. A. Riley,10.0,14.0,5.0,11.0,20.0,20.0,5.0,6.0,1.0,5.0,1.0,0.0,premier-league,0102,0,2,0,1,0,2001,9
2001-09-08,Derby,West Ham,0,0,D,0.0,0.0,D,C. R. Wilkes,6.0,10.0,3.0,4.0,22.0,19.0,3.0,4.0,5.0,2.0,0.0,0.0,premier-league,0102,0,0,0,1,0,2001,9
2001-09-08,Leeds,Bolton,0,0,D,0.0,0.0,D,S. G. Bennett,11.0,8.0,6.0,4.0,13.0,17.0,7.0,5.0,1.0,1.0,0.0,0.0,premier-league,0102,0,0,0,1,0,2001,9
2001-09-08,Leicester,Ipswich,1,1,D,0.0,1.0,A,B. Knight,12.0,13.0,7.0,9.0,26.0,24.0,6.0,3.0,3.0,3.0,1.0,1.0,premier-league,0102,0,2,0,1,0,2001,9
2001-09-08,Liverpool,Aston Villa,1,3,A,0.0,1.0,A,A. P. D'Urso,12.0,10.0,7.0,7.0,19.0,14.0,7.0,0.0,3.0,1.0,1.0,0.0,premier-league,0102,-2,4,0,0,1,2001,9
2001-09-08,Man United,Everton,4,1,H,2.0,0.0,H,D. J. Gallagher,18.0,5.0,9.0,1.0,7.0,11.0,6.0,2.0,0.0,1.0,0.0,0.0,premier-league,0102,3,5,1,0,0,2001,9
