match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2023-08-18,Werder Bremen,Bayern Munich,0,4,A,0.0,1.0,A,,6.0,25.0,1.0,10.0,16.0,11.0,0.0,6.0,2.0,1.0,0.0,0.0,bundesliga,2324,-4,4,0,0,1,2023,8
2023-08-19,Augsburg,M'gladbach,4,4,D,3.0,3.0,D,,20.0,9.0,8.0,6.0,9.0,14.0,8.0,7.0,1.0,2.0,0.0,0.0,bundesliga,2324,0,8,0,1,0,2023,8
2023-08-19,Dortmund,FC Koln,1,0,H,0.0,0.0,D,,12.0,11.0,2.0,4.0,13.0,11.0,6.0,3.0,1.0,0.0,0.0,0.0,bundesliga,2324,1,1,1,0,0,2023,8
2023-08-19,Hoffenheim,Freiburg,1,2,A,0.0,2.0,A,,24.0,17.0,5.0,8.0,9.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,bundesliga,2324,-1,3,0,0,1,2023,8
2023-08-19,Leverkusen,RB Leipzig,3,2,H,2.0,1.0,H,,11.0,13.0,7.0,6.0,13.0,10.0,4.0,5.0,1.0,2.0,0.0,0.0,bundesliga,2324,1,5,1,0,0,2023,8
2023-08-19,Stuttgart,Bochum,5,0,H,2.0,0.0,H,,19.0,4.0,9.0,1.0,5.0,12.0,7.0,0.0,1.0,1.0,0.0,0.0,bundesliga,2324,5,5,1,0,0,2023,8
2023-08-19,Wolfsburg,Heidenheim,2,0,H,2.0,0.0,H,,18.0,13.0,8.0,1.0,10.0,9.0,1.0,7.0,3.0,0.0,0.0,0.0,bundesliga,2324,2,2,1,0,0,2023,8
2023-08-20,Ein Frankfurt,Darmstadt,1,0,H,1.0,0.0,H,,10.0,11.0,4.0,2.0,9.0,14.0,7.0,3.0,2.0,3.0,0.0,0.0,bundesliga,2324,1,1,1,0,0,2023,8
2023-08-20,Union Berlin,Mainz,4,1,H,2.0,0.0,H,,12.0,9.0,7.0,3.0,15.0,16.0,3.0,1.0,1.0,5.0,0.0,0.0,bundesliga,2324,3,5,1,0,0,2023,8
2023-08-25,RB Leipzig,Stuttgart,5,1,H,0.0,1.0,A,,20.0,8.0,11.0,3.0,12.0,10.0,4.0,4.0,1.0,1.0,0.0,0.0,bundesliga,2324,4,6,1,0,0,2023,8
2023-08-26,Bochum,Dortmund,1,1,D,1.0,0.0,H,,17.0,13.0,6.0,3.0,21.0,7.0,5.0,4.0,2.0,1.0,0.0,0.0,bundesliga,2324,0,2,0,1,0,2023,8
2023-08-26,Darmstadt,Union Berlin,1,4,A,1.0,3.0,A,,18.0,12.0,6.0,6.0,15.0,12.0,3.0,5.0,2.0,2.0,0.0,1.0,bundesliga,2324,-3,5,0,0,1,2023,8
2023-08-26,FC Koln,Wolfsburg,1,2,A,0.0,0.0,D,,14.0,9.0,2.0,6.0,6.0,10.0,6.0,1.0,1.0,5.0,0.0,0.0,bundesliga,2324,-1,3,0,0,1,2023,8
2023-08-26,Freiburg,Werder Bremen,1,0,H,0.0,0.0,D,,23.0,16.0,6.0,2.0,9.0,8.0,5.0,5.0,2.0,2.0,0.0,0.0,bundesliga,2324,1,1,1,0,0,2023,8
2023-08-26,Heidenheim,Hoffenheim,2,3,A,1.0,0.0,H,,19.0,16.0,9.0,6.0,13.0,9.0,10.0,6.0,1.0,5.0,0.0,0.0,bundesliga,2324,-1,5,0,0,1,2023,8
2023-08-26,M'gladbach,Leverkusen,0,3,A,0.0,2.0,A,,13.0,24.0,2.0,10.0,7.0,8.0,5.0,8.0,2.0,3.0,0.0,0.0,bundesliga,2324,-3,3,0,0,1,2023,8
2023-08-27,Bayern Munich,Augsburg,3,1,H,2.0,0.0,H,,19.0,11.0,6.0,2.0,13.0,8.0,10.0,4.0,1.0,2.0,0.0,0.0,bundesliga,2324,2,4,1,0,0,2023,8
2023-08-27,Mainz,Ein Frankfurt,1,1,D,1.0,0.0,H,,13.0,8.0,7.0,2.0,23.0,12.0,5.0,4.0,3.0,4.0,0.0,1.0,bundesliga,2324,0,2,0,1,0,2023,8
2023-09-01,Dortmund,Heidenheim,2,2,D,2.0,0.0,H,,20.0,15.0,9.0,6.0,9.0,22.0,3.0,6.0,3.0,3.0,0.0,0.0,bundesliga,2324,0,4,0,1,0,2023,9
2023-09-02,Augsburg,Bochum,2,2,D,1.0,1.0,D,,11.0,22.0,3.0,9.0,15.0,13.0,3.0,5.0,2.0,2.0,0.0,0.0,bundesliga,2324,0,4,0,1,0,2023,9
2023-09-02,Hoffenheim,Wolfsburg,3,1,H,1.0,1.0,D,,11.0,14.0,5.0,7.0,12.0,15.0,3.0,3.0,2.0,2.0,0.0,0.0,bundesliga,2324,2,4,1,0,0,2023,9
2023-09-02,Leverkusen,Darmstadt,5,1,H,1.0,1.0,D,,24.0,5.0,13.0,1.0,8.0,11.0,4.0,2.0,3.0,2.0,0.0,0.0,bundesliga,2324,4,6,1,0,0,2023,9
2023-09-02,M'gladbach,Bayern Munich,1,2,A,1.0,0.0,H,,8.0,25.0,3.0,9.0,5.0,20.0,1.0,15.0,0.0,2.0,0.0,0.0,bundesliga,2324,-1,3,0,0,1,2023,9
2023-09-02,Stuttgart,Freiburg,5,0,H,3.0,0.0,H,,13.0,11.0,6.0,5.0,9.0,10.0,2.0,4.0,1.0,1.0,0.0,0.0,bundesliga,2324,5,5,1,0,0,2023,9
2023-09-02,Werder Bremen,Mainz,4,0,H,1.0,0.0,H,,12.0,12.0,6.0,3.0,18.0,14.0,1.0,7.0,2.0,2.0,0.0,0.0,bundesliga,2324,4,4,1,0,0,2023,9
2023-09-03,Ein Frankfurt,FC Koln,1,1,D,0.0,1.0,A,,12.0,6.0,4.0,2.0,10.0,10.0,8.0,1.0,1.0,3.0,0.0,0.0,bundesliga,2324,0,2,0,1,0,2023,9
2023-09-03,Union Berlin,RB Leipzig,0,3,A,0.0,0.0,D,,4.0,15.0,1.0,8.0,16.0,9.0,3.0,7.0,3.0,1.0,1.0,0.0,bundesliga,2324,-3,3,0,0,1,2023,9
2023-09-15,Bayern Munich,Leverkusen,2,2,D,1.0,1.0,D,,15.0,12.0,9.0,5.0,6.0,6.0,7.0,4.0,0.0,3.0,0.0,0.0,bundesliga,2324,0,4,0,1,0,2023,9
