match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2025-08-22,Bayern Munich,RB Leipzig,6,0,H,3.0,0.0,H,,19.0,12.0,10.0,1.0,13.0,13.0,5.0,5.0,4.0,1.0,0.0,0.0,bundesliga,2526,6,6,1,0,0,2025,8
2025-08-23,Ein Frankfurt,Werder Bremen,4,1,H,2.0,0.0,H,,18.0,10.0,5.0,5.0,9.0,9.0,7.0,1.0,1.0,3.0,0.0,0.0,bundesliga,2526,3,5,1,0,0,2025,8
2025-08-23,Freiburg,Augsburg,1,3,A,0.0,3.0,A,,16.0,14.0,4.0,5.0,14.0,18.0,5.0,5.0,4.0,5.0,0.0,0.0,bundesliga,2526,-2,4,0,0,1,2025,8
2025-08-23,Heidenheim,Wolfsburg,1,3,A,1.0,1.0,D,,7.0,15.0,2.0,5.0,12.0,12.0,2.0,5.0,2.0,3.0,0.0,0.0,bundesliga,2526,-2,4,0,0,1,2025,8
2025-08-23,Leverkusen,Hoffenheim,1,2,A,1.0,1.0,D,,7.0,10.0,2.0,5.0,9.0,17.0,6.0,4.0,0.0,4.0,0.0,0.0,bundesliga,2526,-1,3,0,0,1,2025,8
2025-08-23,St Pauli,Dortmund,3,3,D,0.0,1.0,A,,11.0,8.0,7.0,7.0,13.0,12.0,5.0,2.0,2.0,3.0,0.0,1.0,bundesliga,2526,0,6,0,1,0,2025,8
2025-08-23,Union Berlin,Stuttgart,2,1,H,2.0,0.0,H,,8.0,21.0,2.0,6.0,21.0,13.0,5.0,11.0,4.0,4.0,0.0,0.0,bundesliga,2526,1,3,1,0,0,2025,8
2025-08-24,M'gladbach,Hamburg,0,0,D,0.0,0.0,D,,17.0,7.0,4.0,2.0,10.0,10.0,7.0,6.0,2.0,1.0,0.0,0.0,bundesliga,2526,0,0,0,1,0,2025,8
2025-08-24,Mainz,FC Koln,0,1,A,0.0,0.0,D,,19.0,12.0,2.0,2.0,7.0,9.0,8.0,3.0,0.0,2.0,1.0,0.0,bundesliga,2526,-1,1,0,0,1,2025,8
2025-08-29,Hamburg,St Pauli,0,2,A,0.0,1.0,A,,5.0,17.0,2.0,6.0,13.0,19.0,2.0,5.0,3.0,3.0,1.0,0.0,bundesliga,2526,-2,2,0,0,1,2025,8
2025-08-30,Augsburg,Bayern Munich,2,3,A,0.0,2.0,A,,10.0,20.0,3.0,10.0,14.0,11.0,7.0,5.0,3.0,4.0,0.0,0.0,bundesliga,2526,-1,5,0,0,1,2025,8
2025-08-30,Hoffenheim,Ein Frankfurt,1,3,A,0.0,2.0,A,,17.0,9.0,5.0,6.0,14.0,10.0,4.0,5.0,2.0,3.0,0.0,0.0,bundesliga,2526,-2,4,0,0,1,2025,8
2025-08-30,RB Leipzig,Heidenheim,2,0,H,0.0,0.0,D,,19.0,5.0,5.0,3.0,7.0,13.0,4.0,3.0,2.0,5.0,0.0,0.0,bundesliga,2526,2,2,1,0,0,2025,8
2025-08-30,Stuttgart,M'gladbach,1,0,H,0.0,0.0,D,,13.0,15.0,5.0,6.0,5.0,13.0,6.0,10.0,2.0,1.0,0.0,0.0,bundesliga,2526,1,1,1,0,0,2025,8
2025-08-30,Werder Bremen,Leverkusen,3,3,D,1.0,2.0,A,,12.0,10.0,5.0,4.0,11.0,10.0,3.0,7.0,4.0,3.0,1.0,0.0,bundesliga,2526,0,6,0,1,0,2025,8
2025-08-31,Dortmund,Union Berlin,3,0,H,1.0,0.0,H,,11.0,12.0,6.0,3.0,14.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,bundesliga,2526,3,3,1,0,0,2025,8
2025-08-31,FC Koln,Freiburg,4,1,H,1.0,0.0,H,,18.0,12.0,6.0,2.0,12.0,9.0,3.0,5.0,2.0,1.0,0.0,0.0,bundesliga,2526,3,5,1,0,0,2025,8
2025-08-31,Wolfsburg,Mainz,1,1,D,1.0,0.0,H,,11.0,17.0,3.0,3.0,15.0,14.0,3.0,10.0,3.0,5.0,1.0,0.0,bundesliga,2526,0,2,0,1,0,2025,8
2025-09-12,Leverkusen,Ein Frankfurt,3,1,H,2.0,0.0,H,,18.0,13.0,8.0,2.0,10.0,9.0,4.0,8.0,5.0,3.0,2.0,0.0,bundesliga,2526,2,4,1,0,0,2025,9
2025-09-13,Bayern Munich,Hamburg,5,0,H,4.0,0.0,H,,22.0,9.0,12.0,2.0,11.0,14.0,5.0,3.0,2.0,2.0,0.0,0.0,bundesliga,2526,5,5,1,0,0,2025,9
2025-09-13,Freiburg,Stuttgart,3,1,H,0.0,1.0,A,,14.0,7.0,6.0,2.0,8.0,13.0,7.0,1.0,1.0,1.0,1.0,0.0,bundesliga,2526,2,4,1,0,0,2025,9
