match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2019-08-16,Ath Bilbao,Barcelona,1,0,H,0.0,0.0,D,,11.0,11.0,5.0,2.0,14.0,9.0,3.0,8.0,1.0,1.0,0.0,0.0,la-liga,1920,1,1,1,0,0,2019,8
2019-08-17,Celta,Real Madrid,1,3,A,0.0,1.0,A,,7.0,17.0,4.0,11.0,17.0,12.0,6.0,4.0,5.0,2.0,0.0,1.0,la-liga,1920,-2,4,0,0,1,2019,8
2019-08-17,Leganes,Osasuna,0,1,A,0.0,0.0,D,,13.0,4.0,2.0,2.0,17.0,11.0,8.0,0.0,1.0,4.0,1.0,0.0,la-liga,1920,-1,1,0,0,1,2019,8
2019-08-17,Mallorca,Eibar,2,1,H,1.0,0.0,H,,16.0,11.0,4.0,5.0,13.0,14.0,9.0,3.0,2.0,3.0,0.0,0.0,la-liga,1920,1,3,1,0,0,2019,8
2019-08-17,Valencia,Sociedad,1,1,D,0.0,0.0,D,,14.0,12.0,6.0,3.0,13.0,14.0,3.0,3.0,4.0,4.0,1.0,0.0,la-liga,1920,0,2,0,1,0,2019,8
2019-08-17,Villarreal,Granada,4,4,D,1.0,1.0,D,,12.0,14.0,7.0,7.0,10.0,16.0,2.0,7.0,3.0,1.0,0.0,0.0,la-liga,1920,0,8,0,1,0,2019,8
2019-08-18,Alaves,Levante,1,0,H,0.0,0.0,D,,9.0,16.0,2.0,4.0,18.0,15.0,2.0,9.0,2.0,1.0,0.0,0.0,la-liga,1920,1,1,1,0,0,2019,8
2019-08-18,Ath Madrid,Getafe,1,0,H,1.0,0.0,H,,5.0,6.0,5.0,0.0,19.0,22.0,3.0,4.0,3.0,4.0,1.0,1.0,la-liga,1920,1,1,1,0,0,2019,8
2019-08-18,Betis,Valladolid,1,2,A,0.0,0.0,D,,13.0,14.0,4.0,3.0,11.0,19.0,6.0,1.0,2.0,6.0,1.0,0.0,la-liga,1920,-1,3,0,0,1,2019,8
2019-08-18,Espanol,Sevilla,0,2,A,0.0,1.0,A,,7.0,12.0,2.0,4.0,11.0,17.0,8.0,4.0,2.0,2.0,0.0,0.0,la-liga,1920,-2,2,0,0,1,2019,8
2019-08-23,Granada,Sevilla,0,1,A,0.0,0.0,D,,12.0,11.0,0.0,6.0,13.0,14.0,6.0,6.0,1.0,1.0,0.0,0.0,la-liga,1920,-1,1,0,0,1,2019,8
2019-08-23,Levante,Villarreal,2,1,H,0.0,1.0,A,,16.0,23.0,4.0,6.0,5.0,9.0,7.0,3.0,1.0,2.0,0.0,0.0,la-liga,1920,1,3,1,0,0,2019,8
2019-08-24,Celta,Valencia,1,0,H,1.0,0.0,H,,11.0,9.0,6.0,1.0,8.0,12.0,6.0,4.0,1.0,2.0,0.0,0.0,la-liga,1920,1,1,1,0,0,2019,8
2019-08-24,Getafe,Ath Bilbao,1,1,D,1.0,1.0,D,,6.0,4.0,2.0,2.0,15.0,11.0,4.0,6.0,2.0,1.0,0.0,0.0,la-liga,1920,0,2,0,1,0,2019,8
2019-08-24,Osasuna,Eibar,0,0,D,0.0,0.0,D,,6.0,12.0,2.0,0.0,15.0,12.0,6.0,6.0,4.0,4.0,0.0,0.0,la-liga,1920,0,0,0,1,0,2019,8
2019-08-24,Real Madrid,Valladolid,1,1,D,0.0,0.0,D,,22.0,9.0,4.0,2.0,12.0,11.0,4.0,3.0,2.0,2.0,0.0,0.0,la-liga,1920,0,2,0,1,0,2019,8
2019-08-25,Alaves,Espanol,0,0,D,0.0,0.0,D,,10.0,5.0,2.0,1.0,13.0,10.0,3.0,5.0,3.0,1.0,0.0,0.0,la-liga,1920,0,0,0,1,0,2019,8
2019-08-25,Barcelona,Betis,5,2,H,1.0,1.0,D,,20.0,4.0,7.0,3.0,14.0,12.0,11.0,0.0,1.0,1.0,0.0,0.0,la-liga,1920,3,7,1,0,0,2019,8
2019-08-25,Leganes,Ath Madrid,0,1,A,0.0,0.0,D,,10.0,6.0,4.0,4.0,12.0,13.0,9.0,4.0,4.0,5.0,0.0,0.0,la-liga,1920,-1,1,0,0,1,2019,8
