match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2022-08-05,Ein Frankfurt,Bayern Munich,1,6,A,0.0,5.0,A,,8.0,23.0,2.0,10.0,10.0,11.0,5.0,6.0,2.0,0.0,0.0,0.0,bundesliga,2223,-5,7,0,0,1,2022,8
2022-08-06,Augsburg,Freiburg,0,4,A,0.0,0.0,D,,10.0,19.0,2.0,7.0,13.0,13.0,5.0,8.0,0.0,0.0,0.0,0.0,bundesliga,2223,-4,4,0,0,1,2022,8
2022-08-06,Bochum,Mainz,1,2,A,1.0,1.0,D,,16.0,13.0,3.0,6.0,11.0,16.0,3.0,5.0,2.0,3.0,0.0,0.0,bundesliga,2223,-1,3,0,0,1,2022,8
2022-08-06,Dortmund,Leverkusen,1,0,H,1.0,0.0,H,,13.0,8.0,4.0,3.0,14.0,13.0,3.0,3.0,2.0,4.0,0.0,1.0,bundesliga,2223,1,1,1,0,0,2022,8
2022-08-06,M'gladbach,Hoffenheim,3,1,H,1.0,1.0,D,,18.0,2.0,8.0,1.0,18.0,12.0,4.0,2.0,1.0,4.0,0.0,1.0,bundesliga,2223,2,4,1,0,0,2022,8
2022-08-06,Union Berlin,Hertha,3,1,H,1.0,0.0,H,,18.0,9.0,8.0,3.0,23.0,17.0,5.0,4.0,2.0,3.0,0.0,0.0,bundesliga,2223,2,4,1,0,0,2022,8
2022-08-06,Wolfsburg,Werder Bremen,2,2,D,1.0,2.0,A,,13.0,10.0,3.0,5.0,11.0,14.0,2.0,5.0,2.0,2.0,0.0,0.0,bundesliga,2223,0,4,0,1,0,2022,8
2022-08-07,FC Koln,Schalke 04,3,1,H,0.0,0.0,D,,30.0,6.0,10.0,2.0,8.0,10.0,9.0,1.0,0.0,1.0,0.0,1.0,bundesliga,2223,2,4,1,0,0,2022,8
2022-08-07,Stuttgart,RB Leipzig,1,1,D,1.0,1.0,D,,11.0,27.0,2.0,9.0,14.0,9.0,1.0,9.0,2.0,1.0,0.0,0.0,bundesliga,2223,0,2,0,1,0,2022,8
2022-08-12,Freiburg,Dortmund,1,3,A,1.0,0.0,H,,16.0,16.0,7.0,7.0,16.0,10.0,9.0,2.0,1.0,3.0,0.0,0.0,bundesliga,2223,-2,4,0,0,1,2022,8
2022-08-13,Hertha,Ein Frankfurt,1,1,D,1.0,0.0,H,,11.0,11.0,5.0,1.0,11.0,11.0,4.0,5.0,3.0,1.0,0.0,0.0,bundesliga,2223,0,2,0,1,0,2022,8
2022-08-13,Hoffenheim,Bochum,3,2,H,2.0,2.0,D,,24.0,11.0,13.0,5.0,13.0,10.0,8.0,2.0,1.0,1.0,0.0,0.0,bundesliga,2223,1,5,1,0,0,2022,8
2022-08-13,Leverkusen,Augsburg,1,2,A,1.0,1.0,D,,23.0,6.0,10.0,4.0,7.0,16.0,7.0,3.0,1.0,6.0,0.0,0.0,bundesliga,2223,-1,3,0,0,1,2022,8
2022-08-13,RB Leipzig,FC Koln,2,2,D,1.0,1.0,D,,9.0,12.0,5.0,3.0,8.0,18.0,2.0,7.0,1.0,4.0,1.0,0.0,bundesliga,2223,0,4,0,1,0,2022,8
2022-08-13,Schalke 04,M'gladbach,2,2,D,1.0,0.0,H,,14.0,14.0,5.0,9.0,12.0,8.0,2.0,7.0,4.0,2.0,0.0,0.0,bundesliga,2223,0,4,0,1,0,2022,8
2022-08-13,Werder Bremen,Stuttgart,2,2,D,1.0,1.0,D,,5.0,14.0,3.0,7.0,6.0,10.0,2.0,5.0,4.0,2.0,0.0,0.0,bundesliga,2223,0,4,0,1,0,2022,8
2022-08-14,Bayern Munich,Wolfsburg,2,0,H,2.0,0.0,H,,24.0,7.0,8.0,1.0,7.0,10.0,8.0,4.0,2.0,1.0,0.0,0.0,bundesliga,2223,2,2,1,0,0,2022,8
2022-08-14,Mainz,Union Berlin,0,0,D,0.0,0.0,D,,10.0,10.0,5.0,2.0,9.0,14.0,4.0,4.0,1.0,0.0,0.0,0.0,bundesliga,2223,0,0,0,1,0,2022,8
2022-08-19,M'gladbach,Hertha,1,0,H,1.0,0.0,H,,11.0,18.0,6.0,5.0,7.0,11.0,5.0,5.0,1.0,2.0,0.0,1.0,bundesliga,2223,1,1,1,0,0,2022,8
2022-08-20,Augsburg,Mainz,1,2,A,1.0,1.0,D,,6.0,14.0,2.0,7.0,13.0,19.0,3.0,3.0,2.0,2.0,0.0,0.0,bundesliga,2223,-1,3,0,0,1,2022,8
2022-08-20,Dortmund,Werder Bremen,2,3,A,1.0,0.0,H,,5.0,14.0,3.0,7.0,13.0,9.0,3.0,5.0,4.0,1.0,0.0,0.0,bundesliga,2223,-1,5,0,0,1,2022,8
2022-08-20,Leverkusen,Hoffenheim,0,3,A,0.0,2.0,A,,14.0,10.0,3.0,5.0,15.0,18.0,3.0,1.0,1.0,4.0,0.0,0.0,bundesliga,2223,-3,3,0,0,1,2022,8
2022-08-20,Stuttgart,Freiburg,0,1,A,0.0,1.0,A,,18.0,9.0,5.0,3.0,8.0,12.0,3.0,1.0,4.0,2.0,0.0,0.0,bundesliga,2223,-1,1,0,0,1,2022,8
2022-08-20,Union Berlin,RB Leipzig,2,1,H,2.0,0.0,H,,9.0,16.0,4.0,2.0,14.0,8.0,1.0,13.0,2.0,1.0,0.0,0.0,bundesliga,2223,1,3,1,0,0,2022,8
2022-08-20,Wolfsburg,Schalke 04,0,0,D,0.0,0.0,D,,16.0,9.0,6.0,2.0,13.0,10.0,12.0,4.0,1.0,3.0,0.0,0.0,bundesliga,2223,0,0,0,1,0,2022,8
2022-08-21,Bochum,Bayern Munich,0,7,A,0.0,4.0,A,,13.0,22.0,7.0,12.0,10.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,bundesliga,2223,-7,7,0,0,1,2022,8
2022-08-21,Ein Frankfurt,FC Koln,1,1,D,0.0,0.0,D,,10.0,6.0,3.0,2.0,15.0,11.0,5.0,9.0,0.0,1.0,0.0,0.0,bundesliga,2223,0,2,0,1,0,2022,8
2022-08-26,Freiburg,Bochum,1,0,H,0.0,0.0,D,,28.0,15.0,12.0,5.0,15.0,13.0,2.0,5.0,2.0,2.0,0.0,0.0,bundesliga,2223,1,1,1,0,0,2022,8
2022-08-27,Bayern Munich,M'gladbach,1,1,D,0.0,1.0,A,,35.0,5.0,20.0,3.0,14.0,7.0,14.0,1.0,4.0,2.0,0.0,0.0,bundesliga,2223,0,2,0,1,0,2022,8
2022-08-27,Hertha,Dortmund,0,1,A,0.0,1.0,A,,12.0,24.0,3.0,7.0,8.0,9.0,6.0,10.0,1.0,0.0,0.0,0.0,bundesliga,2223,-1,1,0,0,1,2022,8
2022-08-27,Hoffenheim,Augsburg,1,0,H,1.0,0.0,H,,24.0,12.0,6.0,1.0,14.0,9.0,4.0,6.0,1.0,1.0,0.0,0.0,bundesliga,2223,1,1,1,0,0,2022,8
2022-08-27,Mainz,Leverkusen,0,3,A,0.0,3.0,A,,17.0,7.0,3.0,5.0,10.0,12.0,3.0,4.0,1.0,6.0,0.0,2.0,bundesliga,2223,-3,3,0,0,1,2022,8
2022-08-27,RB Leipzig,Wolfsburg,2,0,H,1.0,0.0,H,,16.0,9.0,7.0,4.0,20.0,15.0,8.0,4.0,3.0,3.0,0.0,0.0,bundesliga,2223,2,2,1,0,0,2022,8
2022-08-27,Schalke 04,Union Berlin,1,6,A,1.0,3.0,A,,12.0,12.0,4.0,7.0,9.0,11.0,8.0,2.0,1.0,0.0,0.0,0.0,bundesliga,2223,-5,7,0,0,1,2022,8
2022-08-28,FC Koln,Stuttgart,0,0,D,0.0,0.0,D,,6.0,13.0,2.0,5.0,14.0,12.0,6.0,8.0,2.0,2.0,0.0,1.0,bundesliga,2223,0,0,0,1,0,2022,8
2022-08-28,Werder Bremen,Ein Frankfurt,3,4,A,2.0,3.0,A,,10.0,12.0,4.0,7.0,17.0,17.0,5.0,7.0,1.0,3.0,0.0,0.0,bundesliga,2223,-1,7,0,0,1,2022,8
2022-09-02,Dortmund,Hoffenheim,1,0,H,1.0,0.0,H,,16.0,7.0,5.0,2.0,14.0,15.0,5.0,8.0,3.0,4.0,0.0,0.0,bundesliga,2223,1,1,1,0,0,2022,9
2022-09-03,Bochum,Werder Bremen,0,2,A,0.0,0.0,D,,19.0,16.0,6.0,6.0,15.0,10.0,7.0,3.0,2.0,2.0,0.0,0.0,bundesliga,2223,-2,2,0,0,1,2022,9
2022-09-03,Ein Frankfurt,RB Leipzig,4,0,H,2.0,0.0,H,,14.0,5.0,9.0,0.0,14.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,bundesliga,2223,4,4,1,0,0,2022,9
2022-09-03,Leverkusen,Freiburg,2,3,A,1.0,0.0,H,,15.0,5.0,6.0,3.0,15.0,10.0,8.0,4.0,2.0,2.0,0.0,0.0,bundesliga,2223,-1,5,0,0,1,2022,9
2022-09-03,Stuttgart,Schalke 04,1,1,D,1.0,1.0,D,,13.0,13.0,3.0,4.0,11.0,10.0,5.0,7.0,4.0,2.0,1.0,0.0,bundesliga,2223,0,2,0,1,0,2022,9
2022-09-03,Union Berlin,Bayern Munich,1,1,D,1.0,1.0,D,,10.0,21.0,3.0,6.0,19.0,7.0,5.0,7.0,1.0,2.0,0.0,0.0,bundesliga,2223,0,2,0,1,0,2022,9
2022-09-03,Wolfsburg,FC Koln,2,4,A,1.0,3.0,A,,9.0,18.0,3.0,5.0,13.0,14.0,5.0,4.0,2.0,1.0,0.0,0.0,bundesliga,2223,-2,6,0,0,1,2022,9
2022-09-04,Augsburg,Hertha,0,2,A,0.0,0.0,D,,8.0,16.0,2.0,6.0,12.0,15.0,5.0,1.0,2.0,1.0,0.0,0.0,bundesliga,2223,-2,2,0,0,1,2022,9
2022-09-04,M'gladbach,Mainz,0,1,A,0.0,0.0,D,,13.0,12.0,3.0,5.0,8.0,15.0,4.0,8.0,1.0,4.0,1.0,0.0,bundesliga,2223,-1,1,0,0,1,2022,9
2022-09-09,Werder Bremen,Augsburg,0,1,A,0.0,0.0,D,,11.0,14.0,6.0,5.0,12.0,12.0,3.0,7.0,4.0,5.0,0.0,0.0,bundesliga,2223,-1,1,0,0,1,2022,9
