match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2015-08-21,Malaga,Sevilla,0,0,D,0.0,0.0,D,,25.0,10.0,5.0,2.0,19.0,11.0,7.0,2.0,3.0,3.0,0.0,1.0,la-liga,1516,0,0,0,1,0,2015,8
2015-08-22,Ath Madrid,Las Palmas,1,0,H,1.0,0.0,H,,14.0,8.0,3.0,1.0,11.0,16.0,4.0,4.0,2.0,0.0,0.0,0.0,la-liga,1516,1,1,1,0,0,2015,8
2015-08-22,Espanol,Getafe,1,0,H,1.0,0.0,H,,4.0,14.0,2.0,3.0,19.0,14.0,5.0,6.0,2.0,3.0,0.0,1.0,la-liga,1516,1,1,1,0,0,2015,8
2015-08-22,La Coruna,Sociedad,0,0,D,0.0,0.0,D,,15.0,9.0,5.0,2.0,16.0,10.0,5.0,4.0,3.0,2.0,0.0,0.0,la-liga,1516,0,0,0,1,0,2015,8
2015-08-22,Vallecano,Valencia,0,0,D,0.0,0.0,D,,8.0,10.0,3.0,4.0,19.0,11.0,3.0,3.0,3.0,1.0,0.0,0.0,la-liga,1516,0,0,0,1,0,2015,8
2015-08-23,Ath Bilbao,Barcelona,0,1,A,0.0,0.0,D,,8.0,10.0,2.0,4.0,16.0,11.0,2.0,4.0,3.0,3.0,0.0,0.0,la-liga,1516,-1,1,0,0,1,2015,8
2015-08-23,Betis,Villarreal,1,1,D,0.0,1.0,A,,22.0,8.0,6.0,4.0,11.0,26.0,7.0,5.0,3.0,1.0,0.0,1.0,la-liga,1516,0,2,0,1,0,2015,8
2015-08-23,Levante,Celta,1,2,A,0.0,1.0,A,,11.0,15.0,2.0,6.0,12.0,17.0,4.0,6.0,1.0,3.0,1.0,0.0,la-liga,1516,-1,3,0,0,1,2015,8
2015-08-23,Sp Gijon,Real Madrid,0,0,D,0.0,0.0,D,,6.0,27.0,0.0,8.0,20.0,4.0,2.0,5.0,4.0,0.0,0.0,0.0,la-liga,1516,0,0,0,1,0,2015,8
2015-08-24,Granada,Eibar,1,3,A,0.0,2.0,A,,12.0,10.0,6.0,4.0,5.0,23.0,6.0,5.0,1.0,6.0,1.0,0.0,la-liga,1516,-2,4,0,0,1,2015,8
2015-08-28,Villarreal,Espanol,3,1,H,0.0,1.0,A,,14.0,4.0,4.0,2.0,10.0,20.0,2.0,3.0,1.0,6.0,0.0,0.0,la-liga,1516,2,4,1,0,0,2015,8
2015-08-29,Barcelona,Malaga,1,0,H,0.0,0.0,D,,22.0,4.0,13.0,1.0,4.0,21.0,15.0,2.0,0.0,3.0,0.0,0.0,la-liga,1516,1,1,1,0,0,2015,8
2015-08-29,Celta,Vallecano,3,0,H,1.0,0.0,H,,11.0,3.0,7.0,0.0,7.0,11.0,5.0,4.0,2.0,2.0,0.0,1.0,la-liga,1516,3,3,1,0,0,2015,8
2015-08-29,Real Madrid,Betis,5,0,H,2.0,0.0,H,,21.0,7.0,11.0,1.0,12.0,14.0,11.0,4.0,3.0,3.0,0.0,0.0,la-liga,1516,5,5,1,0,0,2015,8
