match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2025-08-15,Girona,Vallecano,1,3,A,0.0,3.0,A,,7.0,16.0,2.0,5.0,8.0,17.0,2.0,4.0,0.0,1.0,1.0,0.0,la-liga,2526,-2,4,0,0,1,2025,8
2025-08-15,Villarreal,Oviedo,2,0,H,2.0,0.0,H,,25.0,5.0,10.0,4.0,10.0,8.0,10.0,1.0,1.0,2.0,0.0,1.0,la-liga,2526,2,2,1,0,0,2025,8
2025-08-16,Alaves,Levante,2,1,H,1.0,0.0,H,,15.0,7.0,4.0,3.0,15.0,13.0,10.0,1.0,0.0,1.0,0.0,0.0,la-liga,2526,1,3,1,0,0,2025,8
2025-08-16,Mallorca,Barcelona,0,3,A,0.0,2.0,A,,4.0,24.0,1.0,8.0,8.0,17.0,3.0,6.0,4.0,1.0,2.0,0.0,la-liga,2526,-3,3,0,0,1,2025,8
2025-08-16,Valencia,Sociedad,1,1,D,0.0,0.0,D,,18.0,13.0,2.0,3.0,5.0,11.0,8.0,7.0,1.0,2.0,0.0,0.0,la-liga,2526,0,2,0,1,0,2025,8
2025-08-17,Ath Bilbao,Sevilla,3,2,H,2.0,0.0,H,,14.0,12.0,3.0,6.0,8.0,12.0,10.0,1.0,0.0,2.0,0.0,0.0,la-liga,2526,1,5,1,0,0,2025,8
2025-08-17,Celta,Getafe,0,2,A,0.0,0.0,D,,11.0,10.0,3.0,3.0,15.0,17.0,9.0,3.0,3.0,2.0,0.0,0.0,la-liga,2526,-2,2,0,0,1,2025,8
2025-08-17,Espanol,Ath Madrid,2,1,H,0.0,1.0,A,,10.0,15.0,5.0,4.0,14.0,11.0,1.0,3.0,3.0,3.0,0.0,0.0,la-liga,2526,1,3,1,0,0,2025,8
2025-08-18,Elche,Betis,1,1,D,0.0,1.0,A,,6.0,12.0,2.0,4.0,14.0,13.0,1.0,3.0,0.0,1.0,0.0,0.0,la-liga,2526,0,2,0,1,0,2025,8
2025-08-19,Real Madrid,Osasuna,1,0,H,0.0,0.0,D,,18.0,2.0,5.0,0.0,10.0,12.0,7.0,0.0,1.0,0.0,0.0,1.0,la-liga,2526,1,1,1,0,0,2025,8
2025-08-22,Betis,Alaves,1,0,H,1.0,0.0,H,,16.0,11.0,5.0,5.0,10.0,17.0,5.0,2.0,2.0,3.0,0.0,0.0,la-liga,2526,1,1,1,0,0,2025,8
2025-08-23,Ath Madrid,Elche,1,1,D,1.0,1.0,D,,13.0,6.0,6.0,2.0,14.0,7.0,10.0,2.0,0.0,3.0,0.0,0.0,la-liga,2526,0,2,0,1,0,2025,8
2025-08-23,Levante,Barcelona,2,3,A,2.0,0.0,H,,8.0,26.0,5.0,10.0,10.0,8.0,0.0,11.0,3.0,1.0,0.0,0.0,la-liga,2526,-1,5,0,0,1,2025,8
2025-08-23,Mallorca,Celta,1,1,D,0.0,1.0,A,,12.0,8.0,4.0,2.0,12.0,12.0,3.0,4.0,3.0,3.0,0.0,0.0,la-liga,2526,0,2,0,1,0,2025,8
2025-08-24,Osasuna,Valencia,1,0,H,1.0,0.0,H,,16.0,4.0,4.0,1.0,14.0,13.0,3.0,4.0,2.0,1.0,0.0,1.0,la-liga,2526,1,1,1,0,0,2025,8
2025-08-24,Oviedo,Real Madrid,0,3,A,0.0,1.0,A,,6.0,26.0,3.0,10.0,8.0,7.0,1.0,9.0,2.0,1.0,0.0,0.0,la-liga,2526,-3,3,0,0,1,2025,8
2025-08-24,Sociedad,Espanol,2,2,D,0.0,2.0,A,,15.0,14.0,7.0,3.0,16.0,18.0,5.0,2.0,2.0,2.0,0.0,0.0,la-liga,2526,0,4,0,1,0,2025,8
2025-08-24,Villarreal,Girona,5,0,H,4.0,0.0,H,,19.0,5.0,7.0,2.0,8.0,9.0,8.0,1.0,1.0,2.0,0.0,0.0,la-liga,2526,5,5,1,0,0,2025,8
2025-08-25,Ath Bilbao,Vallecano,1,0,H,0.0,0.0,D,,11.0,6.0,4.0,1.0,13.0,13.0,3.0,6.0,0.0,4.0,0.0,0.0,la-liga,2526,1,1,1,0,0,2025,8
2025-08-25,Sevilla,Getafe,1,2,A,1.0,1.0,D,,12.0,9.0,3.0,6.0,10.0,24.0,5.0,3.0,2.0,2.0,0.0,0.0,la-liga,2526,-1,3,0,0,1,2025,8
2025-08-27,Celta,Betis,1,1,D,0.0,1.0,A,,14.0,7.0,5.0,2.0,13.0,11.0,10.0,4.0,1.0,2.0,0.0,0.0,la-liga,2526,0,2,0,1,0,2025,8
2025-08-29,Elche,Levante,2,0,H,0.0,0.0,D,,16.0,11.0,5.0,1.0,14.0,17.0,4.0,2.0,1.0,2.0,0.0,0.0,la-liga,2526,2,2,1,0,0,2025,8
2025-08-29,Valencia,Getafe,3,0,H,1.0,0.0,H,,7.0,11.0,4.0,1.0,18.0,7.0,8.0,6.0,2.0,0.0,0.0,0.0,la-liga,2526,3,3,1,0,0,2025,8
2025-08-30,Alaves,Ath Madrid,1,1,D,1.0,1.0,D,,5.0,15.0,2.0,6.0,10.0,17.0,1.0,6.0,2.0,3.0,0.0,0.0,la-liga,2526,0,2,0,1,0,2025,8
2025-08-30,Girona,Sevilla,0,2,A,0.0,1.0,A,,20.0,13.0,5.0,4.0,5.0,14.0,11.0,3.0,0.0,2.0,0.0,0.0,la-liga,2526,-2,2,0,0,1,2025,8
2025-08-30,Oviedo,Sociedad,1,0,H,1.0,0.0,H,,8.0,18.0,1.0,6.0,7.0,18.0,1.0,10.0,2.0,1.0,0.0,0.0,la-liga,2526,1,1,1,0,0,2025,8
2025-08-30,Real Madrid,Mallorca,2,1,H,2.0,1.0,H,,17.0,9.0,7.0,5.0,12.0,7.0,4.0,5.0,2.0,0.0,0.0,0.0,la-liga,2526,1,3,1,0,0,2025,8
2025-08-31,Betis,Ath Bilbao,1,2,A,0.0,0.0,D,,9.0,15.0,2.0,6.0,9.0,16.0,4.0,10.0,1.0,4.0,0.0,1.0,la-liga,2526,-1,3,0,0,1,2025,8
2025-08-31,Celta,Villarreal,1,1,D,0.0,0.0,D,,10.0,8.0,2.0,3.0,11.0,8.0,1.0,5.0,1.0,1.0,0.0,0.0,la-liga,2526,0,2,0,1,0,2025,8
2025-08-31,Espanol,Osasuna,1,0,H,0.0,0.0,D,,10.0,10.0,4.0,3.0,13.0,14.0,2.0,3.0,2.0,3.0,0.0,0.0,la-liga,2526,1,1,1,0,0,2025,8
2025-08-31,Vallecano,Barcelona,1,1,D,0.0,1.0,A,,12.0,12.0,6.0,3.0,16.0,8.0,9.0,4.0,4.0,1.0,0.0,0.0,la-liga,2526,0,2,0,1,0,2025,8
2025-09-12,Sevilla,Elche,2,2,D,1.0,0.0,H,,7.0,5.0,3.0,2.0,23.0,19.0,2.0,2.0,4.0,3.0,0.0,0.0,la-liga,2526,0,4,0,1,0,2025,9
2025-09-13,Ath Bilbao,Alaves,0,1,A,0.0,0.0,D,,12.0,4.0,3.0,2.0,17.0,21.0,6.0,6.0,4.0,3.0,0.0,0.0,la-liga,2526,-1,1,0,0,1,2025,9
2025-09-13,Ath Madrid,Villarreal,2,0,H,1.0,0.0,H,,8.0,8.0,3.0,1.0,12.0,15.0,8.0,3.0,2.0,4.0,0.0,0.0,la-liga,2526,2,2,1,0,0,2025,9
2025-09-13,Getafe,Oviedo,2,0,H,2.0,0.0,H,,10.0,5.0,3.0,1.0,12.0,18.0,4.0,3.0,2.0,5.0,0.0,1.0,la-liga,2526,2,2,1,0,0,2025,9
2025-09-13,Sociedad,Real Madrid,1,2,A,0.0,2.0,A,,23.0,16.0,4.0,6.0,17.0,7.0,12.0,4.0,2.0,1.0,0.0,1.0,la-liga,2526,-1,3,0,0,1,2025,9
2025-09-14,Barcelona,Valencia,6,0,H,1.0,0.0,H,,24.0,2.0,10.0,1.0,9.0,8.0,5.0,4.0,0.0,1.0,0.0,0.0,la-liga,2526,6,6,1,0,0,2025,9
2025-09-14,Celta,Girona,1,1,D,0.0,1.0,A,,21.0,13.0,7.0,8.0,7.0,9.0,10.0,3.0,0.0,3.0,0.0,0.0,la-liga,2526,0,2,0,1,0,2025,9
2025-09-14,Levante,Betis,2,2,D,2.0,1.0,H,,5.0,28.0,2.0,9.0,16.0,11.0,4.0,12.0,3.0,2.0,0.0,0.0,la-liga,2526,0,4,0,1,0,2025,9
