match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2005-08-13,Aston Villa,Bolton,2,2,D,2.0,2.0,D,M Riley,3.0,13.0,2.0,6.0,14.0,16.0,7.0,8.0,0.0,2.0,0.0,0.0,premier-league,0506,0,4,0,1,0,2005,8
2005-08-13,Everton,Man United,0,2,A,0.0,1.0,A,G Poll,10.0,12.0,5.0,5.0,15.0,14.0,8.0,6.0,3.0,1.0,0.0,0.0,premier-league,0506,-2,2,0,0,1,2005,8
2005-08-13,Fulham,Birmingham,0,0,D,0.0,0.0,D,R Styles,15.0,7.0,7.0,4.0,12.0,13.0,6.0,6.0,1.0,2.0,0.0,0.0,premier-league,0506,0,0,0,1,0,2005,8
2005-08-13,Man City,West Brom,0,0,D,0.0,0.0,D,C Foy,15.0,13.0,8.0,3.0,13.0,11.0,3.0,6.0,2.0,3.0,0.0,0.0,premier-league,0506,0,0,0,1,0,2005,8
2005-08-13,Middlesbrough,Liverpool,0,0,D,0.0,0.0,D,M Halsey,4.0,16.0,2.0,7.0,17.0,11.0,5.0,0.0,2.0,3.0,1.0,0.0,premier-league,0506,0,0,0,1,0,2005,8
2005-08-13,Portsmouth,Tottenham,0,2,A,0.0,1.0,A,B Knight,11.0,11.0,7.0,6.0,13.0,23.0,7.0,2.0,0.0,2.0,0.0,0.0,premier-league,0506,-2,2,0,0,1,2005,8
2005-08-13,Sunderland,Charlton,1,3,A,1.0,1.0,D,H Webb,12.0,14.0,8.0,4.0,15.0,17.0,5.0,5.0,2.0,0.0,0.0,1.0,premier-league,0506,-2,4,0,0,1,2005,8
2005-08-13,West Ham,Blackburn,3,1,H,0.0,1.0,A,A Wiley,13.0,11.0,5.0,5.0,11.0,14.0,2.0,6.0,0.0,1.0,0.0,1.0,premier-league,0506,2,4,1,0,0,2005,8
2005-08-14,Arsenal,Newcastle,2,0,H,0.0,0.0,D,S Bennett,15.0,2.0,12.0,1.0,15.0,17.0,8.0,3.0,0.0,1.0,0.0,1.0,premier-league,0506,2,2,1,0,0,2005,8
2005-08-14,Wigan,Chelsea,0,1,A,0.0,0.0,D,M Clattenburg,12.0,20.0,5.0,9.0,14.0,7.0,2.0,6.0,1.0,0.0,0.0,0.0,premier-league,0506,-1,1,0,0,1,2005,8
2005-08-20,Birmingham,Man City,1,2,A,1.0,1.0,D,M Clattenburg,9.0,9.0,2.0,6.0,7.0,12.0,9.0,4.0,3.0,1.0,0.0,0.0,premier-league,0506,-1,3,0,0,1,2005,8
2005-08-20,Blackburn,Fulham,2,1,H,1.0,0.0,H,H Webb,16.0,8.0,9.0,4.0,26.0,14.0,8.0,1.0,2.0,2.0,0.0,0.0,premier-league,0506,1,3,1,0,0,2005,8
