match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2017-08-11,Arsenal,Leicester,4,3,H,2.0,2.0,D,M Dean,27.0,6.0,10.0,3.0,9.0,12.0,9.0,4.0,0.0,1.0,0.0,0.0,premier-league,1718,1,7,1,0,0,2017,8
2017-08-12,Brighton,Man City,0,2,A,0.0,0.0,D,M Oliver,6.0,14.0,2.0,4.0,6.0,9.0,3.0,10.0,0.0,2.0,0.0,0.0,premier-league,1718,-2,2,0,0,1,2017,8
2017-08-12,Chelsea,Burnley,2,3,A,0.0,3.0,A,C Pawson,19.0,10.0,6.0,5.0,16.0,11.0,8.0,5.0,3.0,3.0,2.0,0.0,premier-league,1718,-1,5,0,0,1,2017,8
2017-08-12,Crystal Palace,Huddersfield,0,3,A,0.0,2.0,A,J Moss,14.0,8.0,4.0,6.0,7.0,19.0,12.0,9.0,1.0,3.0,0.0,0.0,premier-league,1718,-3,3,0,0,1,2017,8
2017-08-12,Everton,Stoke,1,0,H,1.0,0.0,H,N Swarbrick,9.0,9.0,4.0,1.0,13.0,10.0,6.0,7.0,1.0,1.0,0.0,0.0,premier-league,1718,1,1,1,0,0,2017,8
2017-08-12,Southampton,Swansea,0,0,D,0.0,0.0,D,M Jones,29.0,4.0,2.0,0.0,10.0,13.0,13.0,0.0,2.0,1.0,0.0,0.0,premier-league,1718,0,0,0,1,0,2017,8
2017-08-12,Watford,Liverpool,3,3,D,2.0,1.0,H,A Taylor,9.0,14.0,4.0,5.0,14.0,8.0,3.0,3.0,0.0,3.0,0.0,0.0,premier-league,1718,0,6,0,1,0,2017,8
2017-08-12,West Brom,Bournemouth,1,0,H,1.0,0.0,H,R Madley,16.0,9.0,6.0,2.0,15.0,3.0,8.0,2.0,3.0,1.0,0.0,0.0,premier-league,1718,1,1,1,0,0,2017,8
2017-08-13,Man United,West Ham,4,0,H,1.0,0.0,H,M Atkinson,22.0,9.0,6.0,1.0,19.0,7.0,11.0,1.0,2.0,2.0,0.0,0.0,premier-league,1718,4,4,1,0,0,2017,8
2017-08-13,Newcastle,Tottenham,0,2,A,0.0,0.0,D,A Marriner,6.0,18.0,3.0,6.0,6.0,10.0,5.0,7.0,1.0,2.0,1.0,0.0,premier-league,1718,-2,2,0,0,1,2017,8
2017-08-19,Bournemouth,Watford,0,2,A,0.0,0.0,D,R East,6.0,19.0,2.0,7.0,6.0,14.0,8.0,5.0,1.0,3.0,0.0,0.0,premier-league,1718,-2,2,0,0,1,2017,8
2017-08-19,Burnley,West Brom,0,1,A,0.0,0.0,D,M Atkinson,20.0,8.0,0.0,1.0,11.0,11.0,5.0,5.0,1.0,0.0,0.0,1.0,premier-league,1718,-1,1,0,0,1,2017,8
2017-08-19,Leicester,Brighton,2,0,H,1.0,0.0,H,L Probert,14.0,5.0,4.0,2.0,8.0,10.0,6.0,2.0,1.0,0.0,0.0,0.0,premier-league,1718,2,2,1,0,0,2017,8
2017-08-19,Liverpool,Crystal Palace,1,0,H,0.0,0.0,D,K Friend,23.0,4.0,13.0,1.0,12.0,13.0,4.0,2.0,1.0,3.0,0.0,0.0,premier-league,1718,1,1,1,0,0,2017,8
2017-08-19,Southampton,West Ham,3,2,H,2.0,1.0,H,L Mason,14.0,16.0,5.0,8.0,18.0,10.0,7.0,2.0,1.0,1.0,0.0,1.0,premier-league,1718,1,5,1,0,0,2017,8
2017-08-19,Stoke,Arsenal,1,0,H,0.0,0.0,D,A Marriner,11.0,18.0,4.0,6.0,6.0,11.0,2.0,9.0,0.0,0.0,0.0,0.0,premier-league,1718,1,1,1,0,0,2017,8
2017-08-19,Swansea,Man United,0,4,A,0.0,1.0,A,J Moss,6.0,17.0,1.0,8.0,12.0,11.0,3.0,5.0,1.0,1.0,0.0,0.0,premier-league,1718,-4,4,0,0,1,2017,8
2017-08-20,Huddersfield,Newcastle,1,0,H,0.0,0.0,D,C Pawson,7.0,13.0,3.0,5.0,13.0,10.0,7.0,3.0,3.0,4.0,0.0,0.0,premier-league,1718,1,1,1,0,0,2017,8
2017-08-20,Tottenham,Chelsea,1,2,A,0.0,1.0,A,A Taylor,18.0,9.0,6.0,2.0,14.0,21.0,14.0,3.0,3.0,3.0,0.0,0.0,premier-league,1718,-1,3,0,0,1,2017,8
2017-08-21,Man City,Everton,1,1,D,0.0,1.0,A,R Madley,19.0,7.0,6.0,2.0,7.0,9.0,7.0,1.0,1.0,2.0,1.0,1.0,premier-league,1718,0,2,0,1,0,2017,8
2017-08-26,Bournemouth,Man City,1,2,A,1.0,1.0,D,M Dean,9.0,19.0,3.0,8.0,13.0,14.0,2.0,5.0,5.0,4.0,0.0,1.0,premier-league,1718,-1,3,0,0,1,2017,8
2017-08-26,Crystal Palace,Swansea,0,2,A,0.0,1.0,A,A Marriner,16.0,7.0,3.0,3.0,9.0,6.0,1.0,1.0,4.0,1.0,0.0,0.0,premier-league,1718,-2,2,0,0,1,2017,8
2017-08-26,Huddersfield,Southampton,0,0,D,0.0,0.0,D,S Attwell,16.0,6.0,6.0,3.0,10.0,10.0,5.0,4.0,0.0,1.0,0.0,0.0,premier-league,1718,0,0,0,1,0,2017,8
2017-08-26,Man United,Leicester,2,0,H,0.0,0.0,D,M Oliver,22.0,11.0,7.0,4.0,8.0,7.0,9.0,3.0,1.0,2.0,0.0,0.0,premier-league,1718,2,2,1,0,0,2017,8
2017-08-26,Newcastle,West Ham,3,0,H,1.0,0.0,H,N Swarbrick,16.0,8.0,8.0,3.0,17.0,11.0,7.0,5.0,1.0,3.0,0.0,0.0,premier-league,1718,3,3,1,0,0,2017,8
2017-08-26,Watford,Brighton,0,0,D,0.0,0.0,D,G Scott,8.0,16.0,0.0,2.0,7.0,18.0,3.0,11.0,0.0,1.0,1.0,0.0,premier-league,1718,0,0,0,1,0,2017,8
