match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2024-08-16,Le Havre,Paris SG,1,4,A,0.0,1.0,A,,5.0,14.0,2.0,9.0,9.0,9.0,2.0,8.0,3.0,0.0,0.0,0.0,ligue-1,2425,-3,5,0,0,1,2024,8
2024-08-17,Brest,Marseille,1,5,A,1.0,3.0,A,,7.0,7.0,5.0,5.0,10.0,8.0,5.0,0.0,4.0,1.0,0.0,0.0,ligue-1,2425,-4,6,0,0,1,2024,8
2024-08-17,Monaco,St Etienne,1,0,H,1.0,0.0,H,,13.0,7.0,6.0,4.0,13.0,14.0,5.0,4.0,1.0,1.0,0.0,0.0,ligue-1,2425,1,1,1,0,0,2024,8
2024-08-17,Reims,Lille,0,2,A,0.0,1.0,A,,2.0,21.0,0.0,6.0,6.0,13.0,0.0,8.0,2.0,2.0,1.0,0.0,ligue-1,2425,-2,2,0,0,1,2024,8
2024-08-18,Angers,Lens,0,1,A,0.0,1.0,A,,4.0,10.0,3.0,5.0,6.0,10.0,7.0,3.0,1.0,0.0,0.0,0.0,ligue-1,2425,-1,1,0,0,1,2024,8
2024-08-18,Auxerre,Nice,2,1,H,1.0,1.0,D,,16.0,9.0,7.0,2.0,11.0,17.0,3.0,5.0,0.0,0.0,0.0,0.0,ligue-1,2425,1,3,1,0,0,2024,8
2024-08-18,Montpellier,Strasbourg,1,1,D,0.0,0.0,D,,7.0,11.0,5.0,4.0,20.0,18.0,6.0,4.0,4.0,3.0,0.0,0.0,ligue-1,2425,0,2,0,1,0,2024,8
2024-08-18,Rennes,Lyon,3,0,H,2.0,0.0,H,,22.0,16.0,8.0,2.0,13.0,12.0,7.0,7.0,2.0,1.0,0.0,0.0,ligue-1,2425,3,3,1,0,0,2024,8
2024-08-18,Toulouse,Nantes,0,0,D,0.0,0.0,D,,7.0,6.0,3.0,2.0,10.0,8.0,10.0,5.0,1.0,3.0,0.0,0.0,ligue-1,2425,0,0,0,1,0,2024,8
2024-08-23,Paris SG,Montpellier,6,0,H,2.0,0.0,H,,21.0,6.0,10.0,3.0,9.0,16.0,10.0,2.0,1.0,4.0,0.0,0.0,ligue-1,2425,6,6,1,0,0,2024,8
2024-08-24,Lille,Angers,2,0,H,1.0,0.0,H,,11.0,5.0,6.0,2.0,9.0,17.0,3.0,2.0,1.0,2.0,0.0,0.0,ligue-1,2425,2,2,1,0,0,2024,8
2024-08-24,Lyon,Monaco,0,2,A,0.0,0.0,D,,2.0,15.0,1.0,4.0,10.0,7.0,0.0,6.0,0.0,0.0,0.0,1.0,ligue-1,2425,-2,2,0,0,1,2024,8
2024-08-24,St Etienne,Le Havre,0,2,A,0.0,0.0,D,,18.0,14.0,5.0,5.0,11.0,9.0,2.0,4.0,3.0,3.0,0.0,0.0,ligue-1,2425,-2,2,0,0,1,2024,8
